projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
cab5c368b3c14aabd5cdafdf6de405c7,f5966411253ea16bf7c607d79936217a,d7d7ba8cdb1a50d6b489972f973275c6,361263000000,43.223553,-77.672781,Rochester,NY,suburban,Greece Central School District,Monroe,f,f,Ms.,ESL,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 6-8,427.27,12,t,11/3/12,12/28/12
55a9139045e4b9b5675443f717ca64e0,5bbb792ac0540c9daa65d875d30dba5f,2408262a9de8a1671d0cf824e58c1a62,551353000000,44.504841,-88.333961,Seymour,WI,rural,Seymour Cmty School District,Outagamie,f,f,Mrs.,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,344.07,34,f,1/6/12,3/26/12
b42cc2e6c9af017fe7edc73ce34e15de,21f5ca579eafb8c3da8c6f96e52a0920,14d271c33f861d82ff2c4f0da185d550,530415000000,46.814043,-117.875969,Lacrosse,WA,rural,Lacrosse School Dist 126,Whitman,f,f,Mr.,Health & Life Science,Math & Science,,,Technology,high poverty,Grades 6-8,665.62,20,f,8/15/12,9/3/12
93f49fbc53b8ef5a58bdc61ff328e4a6,caf89cb53b94427279b5c51bdd50aa22,b8ab33bd154d6beda1776da93b67a1a6,62271003419,34.304832,-118.505836,Granada Hills,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,501.47,24,f,1/13/12,1/20/12
52d413125c35ca27c3415309363d88ff,c08410103c5ce82ac5b0171fe1a62bf9,aa3770bc98f84a6e0d4421920ebd1f76,120159000000,27.886524,-81.984444,Mulberry,FL,rural,Polk Co School District,Polk,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,512.15,36,t,8/29/12,9/5/12
d03692f944048b45d5e81a3c993a4496,f2b777f0a2c1a6d16b683e3b95f4d9bb,4da3676d738530dfa1b65a126688a9d4,360015000000,40.587612,-73.98539,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Mrs.,Literacy,Literacy & Language,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,595.34,25,t,9/14/12,9/28/12
3ab06fb3ba6b43f356db90cee93586fa,ed02118d5def3cb5f0e1f9fffcb25cf4,cfface02a9c458c7608e5e97e9bd9059,120018000000,26.256649,-80.195294,Margate,FL,suburban,Broward Co Public Schools,Broward,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 3-5,355.32,13,f,4/14/13,7/3/13
7db5ba6c686135f4391f7817ed91aea3,7c041586b72549b3dd44a88beab327f0,2a28ecc13fb246a842e51071bc2ea316,180477000000,39.723119,-86.136824,Indianapolis,IN,urban,Indiana Dept of Education,Marion,f,t,Ms.,History & Geography,History & Civics,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,383.98,150,f,6/19/13,8/1/13
4f0853f3ee8b9912fefa75b74be760fb,9ab72c55783bff5820be2f1b14c0d67b,10a7a9f3f1a9a8660b4c5e70d411f070,63583006679,38.480026,-122.65966,Santa Rosa,CA,urban,Santa Rosa City School Dist,Sonoma,f,f,Ms.,Literature & Writing,Literacy & Language,,,Books,moderate poverty,Grades 9-12,497.28,165,f,4/8/12,5/14/12
977454a7542e50ddb7981639bcaf0ce0,238c83494b3150133f73abd7ead724eb,5b9b48311c39277731d3b946cdd133c5,403060000000,36.068315,-95.850839,Broken Arrow,OK,suburban,Union Pub School District I-9,Tulsa,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,534.76,26,f,10/19/13,2/13/14
2628b2c02d103fde0d5502c675412d53,0f8d249fdff62b3899b29561d8e7f6c7,1979f00178fb0ab7722a1d092785fb05,51068000792,34.774047,-92.190376,N Little Rock,AR,suburban,North Little Rock School Dist,Pulaski,f,f,Mrs.,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,342.28,42,t,1/30/12,3/22/12
36c710bbe4a46ac2a3b8b7f82e32be8e,99e7cc68397e3f417f1da4284246e62a,967caa58737b5990fa9b0396a8f192c6,130387000000,32.444867,-84.907408,Columbus,GA,urban,Muscogee Co School District,Muscogee,f,f,Mrs.,Mathematics,Math & Science,Economics,History & Civics,Supplies,highest poverty,Grades PreK-2,340.2,75,f,3/18/13,4/27/13
ca5a7a43204c9d573b1ce563b6b35925,af5f493822f5f9577d98288d156e068e,aaeecec1aade5eb9f33d8ecb7ca28845,63441005637,37.777475,-122.496867,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Literacy,Literacy & Language,,,Books,moderate poverty,Grades PreK-2,491.95,22,f,10/8/12,11/12/12
dcc882f74d612d3a8a95d1bf6c90ed21,6d76d4f46150358ec9bfbe894d1a3b19,8b37ea7f7328ba6af7b4589f06431451,403024000000,36.098231,-95.977957,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,723.13,30,t,2/11/12,4/2/12
52f2da5df1792c088d951c76afe3d4a8,e85ba294b4f164ed54598b15fb7bab92,4d6598b1fa764bf983898b8e2f97ef95,130021000000,33.080081,-83.270064,Milledgeville,GA,rural,Baldwin Co School District,Baldwin,f,f,Ms.,Special Needs,Special Needs,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,559.52,18,f,4/12/13,5/20/13
90207d15c84ce38efa2b015ad79da2ac,fff71fa2907018f2546f29d467dd761c,ef7faa35ecfa0ce0093b1fbfc5b30c6b,61389001581,38.681112,-121.151175,Folsom,CA,urban,Folsom-cordova Unif Sch Dist,Sacramento,f,f,Ms.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,moderate poverty,Grades 3-5,527.05,32,f,5/11/13,6/15/13
674f19df0de07edf729f80dec2a4d800,520b61a2b3b5b491fb1098578ab8bfba,3aac39df85129edddbad136b7cc73af0,,29.978497,-90.106031,New Orleans,LA,urban,New Orleans Recovery School District,Orleans,t,f,Mr.,Literature & Writing,Literacy & Language,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 9-12,939.16,140,f,8/13/12,9/5/12
e1159184c669959b1964ecade5a0cf85,ab2f2e1a0d7c00ab6c5c04f765d50971,2b47f84fea81891528253e1951689c18,63441005620,37.763764,-122.45046,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Literacy,Literacy & Language,,,Other,moderate poverty,Grades 3-5,819.64,20,f,2/23/12,3/21/12
38bf03b5834253b9c62ef4290f4fb826,a72b27a655a6209c231c88e8582748cb,4d4260e529baddf046bc0dc3a99cab44,60007210388,37.754852,-122.42616,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,t,f,Mr.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades PreK-2,815.05,20,f,11/8/13,12/9/13
79049962f611a9a91bff86cf58b5f538,e76151ff2a7e8666c5ffe48a79b1f023,ed7d2c552594783fe0bb4c786cc9266d,200618000000,37.829442,-94.710961,Fort Scott,KS,,Ft Scott Unified Sch Dist 234,Bourbon,f,f,Mrs.,Applied Sciences,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,511.71,20,f,9/30/12,12/8/12
c5a6bbb84c91d55c3ae99da248aeeaa9,0ba9cafd1b6053aa73f1f02c4fcb715d,15881d4c063d68d505e289ed4bceaf7d,370472000000,35.902274,-78.804311,Raleigh,NC,,Wake Co School District,Wake,f,f,Ms.,Literacy,Literacy & Language,Social Sciences,History & Civics,Other,moderate poverty,Grades 3-5,185.91,40,t,9/5/12,9/20/12
1c3e4143280d6ee22ea68f615626ba46,ec66683d4b575181de20ada987d76c8c,de199ebb96cc6bf942bb7cc76976a3c8,150003000000,21.344914,-157.931017,Honolulu,HI,suburban,Central Oahu School District,Honolulu,f,f,Mrs.,Special Needs,Special Needs,,,Supplies,high poverty,Grades PreK-2,220.88,7,t,4/18/12,6/7/12
809c105bce8aac8fd047263212400fac,de1153166db4dc96ed362182cff690e9,13e14dc181c7067504f8d003e41bb3a6,402025000000,35.355257,-97.547462,Oklahoma City,OK,urban,Moore School District I-2,Cleveland,f,f,Mrs.,Mathematics,Math & Science,,,Technology,moderate poverty,Grades PreK-2,771.8,24,t,9/17/13,11/11/13
9670eec37bd10a837f319c2c00bf67bf,626254d7c05335a0f34826067af76f8f,2afd115bbe8b66927b797ef783373244,20018000070,61.192417,-149.783157,Anchorage,AK,urban,Anchorage School District,Anchorage,f,f,Ms.,Health & Life Science,Math & Science,Community Service,Applied Learning,Supplies,highest poverty,Grades 3-5,557.81,375,f,9/23/12,10/17/12
d5b6f3b9b0aa8fac8f064bd082f30a7e,92a28c599ec2ae1a4f5f2fa209e65529,8949a80a95ee5ccfd6d33401a8194e4e,63357005182,34.08437,-118.084361,Rosemead,CA,suburban,Rosemead School District,Los Angeles,f,f,Mrs.,ESL,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,331.2,24,f,2/12/12,3/4/12
13f47e89309d40c8b1bdb2f4b42d2288,b306705bca78d51b2197785cfbbf5e51,d4fb202734411faefe7aad377909000a,220063000000,30.481283,-92.60712,Basile,LA,rural,Evangeline Parish School Dist,Evangeline,f,f,Ms.,Economics,History & Civics,Mathematics,Math & Science,Books,highest poverty,Grades 3-5,1957.98,30,f,9/23/13,12/26/13
b1e04f008342b39f36f845b80f1a3451,1082ee7e6a435e1988acef4acb251b22,ba851737028682acff57982e23059e7e,490014000000,40.624465,-111.88199,Midvale,UT,suburban,Canyons School District,Salt Lake,f,f,Mrs.,Literacy,Literacy & Language,Character Education,Applied Learning,Supplies,highest poverty,Grades PreK-2,511.91,20,t,11/14/13,3/14/14
93447d0161a27eb60d4d006f92f39ead,6358f3e98d36548525b98647468dcfe4,5877604fec004abce1fef442b6025768,62706004090,37.528094,-122.046184,Newark,CA,suburban,Newark Unified School District,Alameda,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,895.69,63,f,9/30/13,11/13/13
68bbcdf87136fff2c09b409958b8c9f8,80e956a0ead4ff753c6fc4a83a82e6d8,46290efe09ded191f8814f08153fa0d5,80669006339,40.608112,-103.22364,Sterling,CO,,Valley School District Re-1,Logan,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Other,high poverty,Grades PreK-2,515.02,50,t,3/17/13,5/11/13
62469947aad3924abebd139cbc3a68a5,cf60a2fd87cc8f7a7ae3075c1e2a322c,3858438f25173cea4fabf97af74a85b8,62271010835,34.0665,-118.220147,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,t,f,Ms.,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 3-5,691.4,24,f,1/22/12,2/18/12
4ec603222b74c790d578d134b994766a,b7cf8fb17ed5e81aff9b5a4c1018158f,7944b84e693754b77be6a1f291a63fe2,61473001808,33.85791,-117.931908,Fullerton,CA,urban,Fullerton School District,Orange,f,f,Mrs.,Mathematics,Math & Science,,,Technology,highest poverty,Grades PreK-2,861.66,24,f,11/12/12,1/30/13
2eac22876a25119921b835dae0e2e01e,672fa054d6daeee20c411fbb8b849ece,3b5c990772150db8c4a2f66774bd79d0,291548000000,39.104461,-94.412475,Independence,MO,suburban,Independence School Dist 30,Jackson,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 9-12,452.33,180,t,8/13/12,9/21/12
2225a41d937a710edc58873b92c02029,29634dbbab120d2481445114c0166d97,81b5ce402c5aa08ed4277b31d0cba258,180106000000,39.900544,-85.521044,Kennard,IN,rural,C A Beard Memorial Sch Dist,Henry,f,f,Mrs.,Special Needs,Special Needs,,,Supplies,high poverty,Grades PreK-2,431.49,15,f,7/29/13,10/19/13
950b8de812567eab54518a900e39ab65,44f192d0b1b12d27609244d6d5d6fca4,c8c887c00fa77a60b9833d5510246dae,360009000000,40.815577,-73.902104,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Environmental Science,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,831.28,50,t,1/8/12,3/2/12
47daac6642da33ec0fe144a1842a184e,e9c786650c38ee86d319435df59c863f,0b9101c7a193ec4b87c4a7d34d5bade3,370120000000,34.738533,-77.977626,Wallace,NC,rural,Duplin Co School District,Duplin,f,f,Mrs.,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,434.15,40,f,1/16/13,5/12/13
e1588ea4dbfd92314a2e5cead5ae92d9,4ae2425c5e0e4f6f30c3ba5650fd3a23,b0b5d804a7d626387bb64a79124b0a61,220013000000,29.987894,-90.080915,New Orleans,LA,urban,New Orleans Recovery School District,Orleans,t,f,Ms.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,764.15,24,f,6/23/12,8/2/12
d0ba6bbadc3302f440b3f257acc23bac,68ae569de9948e723397143c2c0ae2fb,14c6fa910e0b9d1209c7607da7831480,220117000000,29.923178,-90.114581,New Orleans,LA,urban,New Orleans Public Sch Dist,Orleans,f,f,Mrs.,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,1219.33,39,f,11/10/13,11/17/13
084efdad56414f01c8216e65863e4834,3aa75f2aa5273a82ac07233e8a201f01,17a2108168be6769583715a37a2c3f31,250627000000,42.197302,-72.630711,Holyoke,MA,suburban,Holyoke Public School District,Hampden,f,t,Ms.,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,517.99,65,t,1/7/12,1/12/12
2a68ff25efbeaf3b4f54c34f97d6ba9d,97869750073c35ea90eb5cec97207446,9fdeb27c34d43410fba639ebea03ba75,62271003087,34.036792,-118.212526,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Ms.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,958.65,999,t,11/11/12,1/6/13
7a0e916b65d2088d6b10378c0471ff11,681d747bb5d3415efc18fb2f25d592cb,d75562b9d3317290949e003016573883,64299012208,33.909333,-118.378554,Hawthorne,CA,suburban,Wiseburn School District,Los Angeles,t,f,Mr.,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 9-12,2211.45,100,f,3/12/12,6/14/12
0d3b3e6b97237c0da8d82ead4327697d,3ad0c80bf1b8223423a9706f487ff603,34184d3d45a53ca7074df22941f09390,483042000000,31.694963,-96.4748,Mexia,TX,,Mexia Ind School District,Limestone,f,f,Mr.,Extracurricular,Applied Learning,,,Technology,highest poverty,Grades 9-12,575.94,50,f,10/6/13,11/3/13
4640c8220e8b8880d21dd3bae2ee7c30,0c995a16b0ae76b938be3479b4e0aa06,eb20c1ef5beef85f80ebcbd743ac9747,90171000301,41.018139,-73.640457,Greenwich,CT,suburban,Greenwich Public School Dist,Fairfield,f,t,Ms.,Literacy,Literacy & Language,,,Other,high poverty,Grades 3-5,245.01,25,f,1/28/12,2/17/12
42ac81dd49226df94d9f336bccc42b91,38098ad2294ab8ff1cc3a6e0d04fcd96,ca60f1186f3cf3228710a1a614c6d783,482034000000,32.84985,-96.606247,Garland,TX,suburban,Garland Ind School District,Dallas,f,t,Ms.,Early Development,Applied Learning,,,Supplies,high poverty,Grades PreK-2,236.88,22,t,9/14/12,9/26/12
981f2cb425a4fe80ff7505ab14b6e4f0,356bd4161973a5c98baa5a29acd319aa,1625ddd4a3642ee0a067cf8413d42e8b,62271002801,34.273854,-118.488165,Granada Hills,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 9-12,706.16,175,f,2/5/12,4/30/12
849e50cfc5189ad13d94e13bdd3158f1,f2e52875eee45a6802f1bfd01b1878e7,d1b833e3001a0cfb345ff6ed28cba110,482566000000,31.027627,-97.824927,Killeen,TX,,Killeen Ind School District,Bell,f,f,Ms.,Music,Music & The Arts,,,Other,highest poverty,Grades PreK-2,368.31,450,f,3/18/12,3/23/12
d53e0e69db6357e70de4f9c4d0e8efdb,249d9334d59f4d6488250de147fa5bdb,4598b2470db0943b5492cf7c51920c4f,210429000000,37.68124,-82.780785,West Liberty,KY,rural,Morgan Co School District,Morgan,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,233.58,45,t,8/30/12,10/5/12
7c1037948a3e2f5fd2192f1328ec2a82,49f5e94ca84122aa667621565331205f,b490e21842206815e1c8664fbea0634b,181239000000,38.037749,-87.280038,Boonville,IN,,Warrick Co School Dist,Warrick,f,f,Mr.,Environmental Science,Math & Science,Special Needs,Special Needs,Technology,high poverty,Grades 6-8,944.94,106,f,12/31/12,4/18/13
e63065fde6531e325330a617dba9a633,003c7ac9fadf6d6bdd47cdd1d94f4783,241a5ac19c971db5b205732bbf45987e,360009000000,40.836826,-73.887688,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,485.07,30,f,2/7/12,3/14/12
b76c116fbbd7d179b68f489d45cc5e51,590b9c0aae4523dd979babb83e1ee01a,23dc1c9df179b2ef60a6561811dd4fa1,180937000000,38.408545,-85.753462,Sellersburg,IN,suburban,West Clark Cmty School Dist,Clark,f,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,moderate poverty,Grades 9-12,640.65,130,f,3/28/13,5/19/13
0a06014e94307b2ffc77ce3e2eea1ae4,15d900805d9d716c051c671827109f45,8bea7e8c6e4279fca6276128db89292e,360009000000,40.687286,-73.988217,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,Ms.,Parent Involvement,Applied Learning,,,Technology,high poverty,Grades PreK-2,224.81,21,f,5/9/12,6/10/12
3395002a817d33f9b501fd5812249d1f,9b33070d8c997ddc5eafd4ee749ab343,b03daa13648fa969aeb7a2c14e542be0,130174000000,33.734572,-84.314981,Atlanta,GA,,Dekalb Co School District,Fulton,f,t,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,589.41,75,t,8/17/12,9/2/12
3bb18ecdc5b7de0ee9b3080fba4bccec,e88b6127b283d1ea4edcd651d404c7e6,550f9212055654df5ca52b0f993c900d,390444000000,39.239359,-84.547673,Cincinnati,OH,suburban,Mt Healthy City School Dist,Hamilton,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,168.95,95,f,9/14/13,9/21/13
0442b2e3e21a200e9107a61e5814d04e,87eab5285099fe4bf83c8a329c1a6267,a435a9bb1e4fdc7e354655e82a0812ad,61668008503,33.916283,-118.336473,Hawthorne,CA,suburban,Hawthorne School District,Los Angeles,f,f,Ms.,Literature & Writing,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,551.14,30,t,9/10/12,9/30/12
dfe65a2399ab661556ef7ea55f61423d,38c8a6f04c43a2aee6106b6c84c03aba,ceda237d01d9a906a6553c88efd7a3b8,370297000000,35.377247,-80.835219,Huntersville,NC,rural,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,550.88,30,t,10/13/12,12/5/12
322cae9d1f6a8a495001460baf853020,6d984928f9f623b058af10ea8e722f0f,ed54674f6ef8e0c2dd7bd35ed8e69dc4,62271009573,33.944778,-118.20091,South Gate,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,317.74,32,t,10/12/12,11/9/12
f493f1bd68f7bd7363d25ba2b60d1dc7,6bdf45a348e93be2bd5a27aa8d514253,8039a5858fce18f4b284bdab00a4c2c6,180345000000,37.983817,-87.556813,Evansville,IN,urban,Evansville-vanderburgh Co SD,Vanderburgh,f,f,Mrs.,Visual Arts,Music & The Arts,,,Technology,highest poverty,Grades 3-5,765.87,475,t,9/26/13,10/8/13
c311d4f9e4fddbc3a9dec3b708d704cf,e3b83e760b449a5243881ddd1ab10f34,caebbd32ab933044a1a9a6d47ebecc46,40150000085,35.107836,-114.611308,Bullhead City,AZ,,Bullhead City Elem Sch Dist 15,Mohave,f,f,Ms.,Health & Wellness,Health & Sports,Character Education,Applied Learning,Supplies,highest poverty,Grades 6-8,380.01,550,t,8/11/12,8/28/12
def4eeccec47ac6460e08738c700c10d,c06f4e2c2aeecada8e962cfc741e767e,7963f2d0336f59ebbe0ae8fc0d11f9eb,64200007533,34.062515,-117.959595,West Covina,CA,suburban,West Covina Unif Sch District,Los Angeles,t,f,Mrs.,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,high poverty,Grades PreK-2,984.75,22,f,9/1/13,10/3/13
29e1aeeb90d5d9cd6ed344f50df9f6ad,945f8ab77d68ab9ec72013a48691a854,0ee3d4a165da404bdc63853676b51159,63255008691,38.000706,-122.25434,Hercules,CA,suburban,West Contra Costa Usd,Contra Costa,f,f,Ms.,Special Needs,Special Needs,,,Technology,high poverty,Grades 9-12,1006.19,50,f,5/26/13,8/17/13
7e61d2c71294f4976d9357769097045f,a6f0fc198407d6844f8f360bce30475f,49b513fefb42c296194033302e4df8be,51266001453,36.223348,-94.221285,Springdale,AR,urban,Springdale School District 50,Washington,f,f,Mrs.,Economics,History & Civics,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,565.87,28,t,12/22/12,12/30/12
83809ea2e86888b901eaef04063862dc,642c02dda8c8c0f88c8e057215662951,5bd9bab24f5f5d83a2e4baa3ae4d4a3c,360408000000,40.730427,-73.260921,Bay Shore,NY,suburban,Bay Shore Union Free Sch Dist,Suffolk,f,f,Ms.,Literacy,Literacy & Language,,,Other,high poverty,Grades PreK-2,349.26,28,f,6/23/12,8/2/12
fc24bc854b0343ed1f3074bb9c250290,504bd21558cc423d5e8c13a0c2270b52,2a67dce281f039ae65238c2e5e7c9103,62724004117,33.685364,-117.915215,Costa Mesa,CA,urban,Newport Mesa Unified Sch Dist,Orange,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,960.59,25,f,10/19/13,10/27/13
97784282786ea0cedb2e2c5c009c0b3e,023bd0b6ee4be8f47ac75cb884720098,da917b2f750b4d3a74ea282f96bda96e,470159000000,35.23769,-85.152084,Soddy Daisy,TN,suburban,Hamilton Co School District,Hamilton,f,f,Mrs.,Mathematics,Math & Science,Environmental Science,Math & Science,Technology,moderate poverty,Grades 3-5,407.64,42,f,9/26/13,10/19/13
20f3d414adbb0fa798dff238671c7312,0e24086b372d504f9d2ce722a207e358,962f72f03963661af909bd8062ae077f,,42.711536,-84.57914,Lansing,MI,urban,Michigan Dept of Education,Ingham,t,f,Mrs.,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,225.98,31,f,3/2/13,6/29/13
f178522a1e2602557b6ac822d7af6d07,28fb686506a7527df299bb69353b1b5c,b26226981a02d31c55b553e291abad71,60861000882,32.634949,-117.088247,Chula Vista,CA,suburban,Chula Vista Elem Sch Dist,San Diego,f,f,Mr.,Visual Arts,Music & The Arts,Applied Sciences,Math & Science,Books,highest poverty,Grades 3-5,325.69,31,t,10/7/12,1/9/13
c1992acaa7d90ce39fcd1c40913b8c49,11cdb223bb40bf67e4d4a06de90f52b1,2ac157ab86d357f6c194e85e65fee6a9,360010000000,40.733425,-73.87799,Elmhurst,NY,urban,New York City Dept Of Ed,Queens,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,213.09,90,f,6/9/12,7/15/12
6c3bbbb52ab1295ec9518c0f0acb19c2,c38c8e084a218652210da5de52ac9c0b,e1e5f5ebc201f7eeb22e36fc87693866,481611000000,29.84844,-95.675902,Houston,TX,suburban,Cypress-fairbanks Ind Sch Dist,Harris,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,562.87,20,f,10/22/13,12/6/13
